Price,Make,Model,Year,Mileage (km),Color,Transmission,Fuel Type,Body Type,Condition,City,Governorate,Age,mileage_band
1150000,MG,6,2021,4500.0,Red,Automatic,Gas,Sedan,Used,Cairo,Cairo,5,0-20K
65000,Fiat,128,1987,0.0,Blue,Manual,Natural Gas,Sedan,Used,Cairo,Cairo,39,0-20K
250000,Daewoo,Lanos 2,2000,239000.0,Red,Manual,Gas,Sedan,Used,6 October,Giza,26,200K+
270000,Daewoo,Nubira 2,2006,200000.0,White,Manual,Gas,Sedan,Used,Hurghada,Red Sea,20,120-200K
1100000,BMW,X1,2015,100000.0,Silver,Automatic,Gas,SUV,Used,Moharam Bek,Alexandria,11,60-120K
270000,Opel,Astra,2000,0.0,Black,Manual,Diesel,Sedan,Used,6 October,Giza,26,0-20K
400000,Renault,Logan,2016,0.0,Red,Manual,Gas,Sedan,Used,Alexandria,Alexandria,10,0-20K
900000,Renault,Megane,2020,140000.0,Gold,Automatic,Gas,Sedan,Used,Cairo,Cairo,6,120-200K
510000,Kia,Rio,2014,212000.0,Dark grey,Automatic,Gas,Sedan,Used,6 October,Giza,12,200K+
970000,Chery,Tiggo 7,2025,24000.0,Silver,Automatic,Gas,SUV,Used,Giza,Giza,1,20-60K
480000,Chevrolet,Optra,2017,210000.0,Dark red,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,9,200K+
95000,Gaz,Gazelle,1996,360000.0,Green,Manual,Natural Gas,MiniVans,Used,Cairo,Cairo,30,200K+
580000,Hyundai,Accent RB,2014,126000.0,Silver,Automatic,Diesel,Sedan,Used,Nasr city,Cairo,12,120-200K
575000,Nissan,Sunny,2021,10000.0,Bronze,Automatic,Diesel,Sedan,Used,Monufia,Monufia,5,0-20K
650000,Chevrolet,Optra,2022,72000.0,Black,Automatic,Gas,Sedan,Used,El Minya,El Minya,4,60-120K
470000,Mazda,3,2008,291000.0,Other,Automatic,Gas,Sedan,Used,Quwaysna,Monufia,18,200K+
1490000,Kia,K3,2024,28000.0,Dark blue,Automatic,Natural Gas,Sedan,Used,Heliopolis,Cairo,2,20-60K
750000,Suzuki,Swift,2022,90000.0,Red,Automatic,Gas,Hatchback,Used,6 October,Giza,4,60-120K
440000,Jeep,Liberty,2003,397000.0,Bronze,Automatic,Gas,SUV,Used,Mokattam,Cairo,23,200K+
3350000,Mercedes,200,2023,10000.0,Dark grey,Automatic,Natural Gas,Sedan,Used,6 October,Giza,3,0-20K
1320000,Kia,Sportage,2020,80000.0,Black,Automatic,Gas,SUV,Used,Maadi,Cairo,6,60-120K
840000,Hyundai,Elantra HD,2024,36500.0,Dark grey,Automatic,Gas,Sedan,Used,Nasr city,Cairo,2,20-60K
9000000,Toyota,Land Cruiser,2025,8600.0,Black,Automatic,Gas,SUV,Used,Giza,Giza,1,0-20K
130000,Peugeot,405,1993,190000.0,Gray,Manual,Gas,Sedan,Used,Cairo,Cairo,33,120-200K
550000,Peugeot,5008,2012,270000.0,White,Automatic,Diesel,MiniVans,Used,Menouf,Monufia,14,200K+
1750000,Peugeot,408,2023,59999.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,3,20-60K
85000,Lada,2105,1995,250000.0,Beige,Manual,Gas,Sedan,Used,Alexandria,Alexandria,31,200K+
600000,Hyundai,Grand i10,2016,119000.0,Other,Automatic,Gas,Hatchback,Used,El Shorouk,Cairo,10,60-120K
580000,Chery,Arrizo 5,2022,128000.0,Black,Automatic,Gas,Sedan,Used,Al Amireya,Cairo,4,120-200K
390000,BMW,525,2002,200000.0,Black,Automatic,Natural Gas,Sedan,Used,Alexandria Desert,Alexandria,24,120-200K
980000,Haval,H6,2022,110000.0,Other,Automatic,Diesel,SUV,Used,Cairo,Cairo,4,60-120K
890000,Kia,Ceed,2019,41000.0,Dark red,Automatic,Gas,SUV,Used,Heliopolis,Cairo,7,20-60K
1900000,Jetour,T2,2025,19000.0,Black,Automatic,Gas,SUV,Used,6 October,Giza,1,0-20K
460000,Mercedes,A 150,2005,275000.0,Black,Automatic,Gas,Hatchback,Used,Pyramids Gardens,Giza,21,200K+
600000,Opel,Mokka,2016,150000.0,Black,Automatic,Gas,SUV,Used,Nasr city,Cairo,10,120-200K
5200000,Chevrolet,Camaro,2023,6000.0,Dark blue,Automatic,Gas,Convertible,Used,Tagamo3 - New Cairo,Cairo,3,0-20K
3200000,Chevrolet,Camaro,2021,42000.0,Black,Automatic,Gas,Convertible,Used,Tagamo3 - New Cairo,Cairo,5,20-60K
5200000,Mercedes,200,2024,22000.0,Black,Automatic,Hybrid,Sedan,Used,Cairo,Cairo,2,20-60K
780000,Nissan,Qashqai,2019,280000.0,Black,Automatic,Diesel,SUV,Used,Al Abbassia,Greater Cairo ( Cairo + Giza),7,200K+
775000,Renault,Kadjar,2018,0.0,Red,Automatic,Diesel,SUV,Used,Maadi,Cairo,8,0-20K
850000,Isuzu,D max,2015,370000.0,White,Manual,Diesel,Pickup,Used,Dakahlia,Dakahlia,11,200K+
560000,Chery,Arrizo 5,2020,90000.0,Bronze,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,6,60-120K
1350000,BMW,520,2014,160000.0,Gray,Automatic,Gas,Sedan,Used,Nasr city,Cairo,12,120-200K
780000,Jeep,Cherokee,2012,206000.0,Black,Automatic,Gas,SUV,Used,Madinaty,Cairo,14,200K+
3000000,Jeep,Cherokee,2022,82000.0,Dark red,Automatic,Gas,SUV,Used,Madinaty,Cairo,4,60-120K
450000,Chevrolet,Optra,2010,300000.0,Red,Automatic,Gas,Sedan,Used,Beheira,Beheira,16,200K+
910000,Hyundai,Accent RB,2025,17000.0,Silver,Automatic,Gas,Sedan,Used,Nasr city,Cairo,1,0-20K
510000,Brilliance,V5,2013,203000.0,Mocha,Automatic,Gas,SUV,Used,Giza,Giza,13,200K+
450000,Hyundai,Matrix,2005,150000.0,Red,Automatic,Gas,Hatchback,Used,Cairo,Cairo,21,120-200K
350000,Speranza,Tiggo,2010,112000.0,Black,Manual,Gas,SUV,Used,Cairo,Cairo,16,60-120K
1350000,Chevrolet,Equinox,2022,44000.0,Black,Automatic,Gas,SUV,Used,Mokattam,Cairo,4,20-60K
600000,Proton,Preve,2019,60000.0,Red,Automatic,Gas,Sedan,Used,6 October,Giza,7,20-60K
170000,Daewoo,Matiz,1999,0.0,Other,Automatic,Diesel,Hatchback,Used,El Mahalla El Kubra,Gharbia,27,0-20K
1500000,Skoda,Superb,2021,230000.0,Dark green,Automatic,Gas,Sedan,Used,New Borg El Arab,Alexandria,5,200K+
265000,Geely,Mk,2008,150000.0,Silver,Manual,Gas,Sedan,Used,Mansoura,Dakahlia,18,120-200K
800000,Chery,Tiggo 7,2022,120000.0,Dark red,Automatic,Gas,SUV,Used,Maadi,Cairo,4,60-120K
220000,Chevrolet,Spark,2008,74647.0,Silver,Manual,Diesel,Hatchback,Used,Tanta,Gharbia,18,60-120K
1250000,Peugeot,3008,2019,98500.0,Gray,Automatic,Diesel,SUV,Used,Daher,Cairo,7,60-120K
1200000,Dongfeng,Huge,2025,1000.0,Silver,Automatic,Hybrid,SUV,Used,Shibin el Kom ,Monufia,1,0-20K
520000,Renault,Fluence,2017,98000.0,Beige,Automatic,Gas,Sedan,Used,6 October,Giza,9,60-120K
450000,Peugeot,301,2015,235000.0,Other,Automatic,Diesel,Coupe,Used,Makram Ebeid,Cairo,11,200K+
540000,Kia,Rio,2013,247000.0,Black,Automatic,Gas,Sedan,Used,6 October,Giza,13,200K+
170000,Fiat,Shahin,2002,0.0,Dark red,Manual,Diesel,Sedan,Used,Giza,Giza,24,0-20K
150000,Hyundai,Elantra,1994,140000.0,Dark grey,Automatic,Gas,Sedan,Used,6 October,Giza,32,120-200K
780000,Fiat,Tipo,2021,97000.0,Dark grey,Automatic,Gas,Sedan,Used,Kafr el-Sheikh,Kafr el-Sheikh,5,60-120K
2850000,Toyota,Fortuner,2021,150000.0,White,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,5,120-200K
750000,Changan,CS 35,2021,165000.0,Dark red,Automatic,Gas,SUV,Used,Giza,Giza,5,120-200K
1150000,MG,HS,2021,120000.0,Black,Automatic,Gas,SUV,Used,Shubra al-Khaimah,Qalyubia,5,60-120K
320000,Bugatti,Other,2005,190000.0,Silver,Automatic,Diesel,Sedan,Used,Mansoura,Dakahlia,21,120-200K
1100000,MG,HS,2022,90000.0,Black,Automatic,Gas,SUV,Used,Maadi,Cairo,4,60-120K
450000,Chevrolet,Optra,2015,150000.0,Black,Automatic,Gas,Sedan,Used,Cairo,Cairo,11,120-200K
655000,Mitsubishi,Grandis,2006,294754.0,Silver,Automatic,Gas,MiniVans,Used,Ain Shams,Cairo,20,200K+
2050000,Audi,A3,2023,18000.0,Silver,Automatic,Gas,Hatchback,Used,Gharbia,Gharbia,3,0-20K
680000,Ford,EcoSport,2019,270000.0,Gray,Automatic,Diesel,SUV,Used,Menouf,Monufia,7,200K+
80000,Seat,Ibiza,1992,0.0,Dark blue,Manual,Gas,Sedan,Used,Giza,Giza,34,0-20K
1000000,BMW,320i,2013,217000.0,Silver,Automatic,Gas,Sedan,Used,Khanka,Qalyubia,13,200K+
2180000,Mercedes,GLA 200,2021,38000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,5,20-60K
750000,BMW,525,2008,230000.0,Silver,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,18,200K+
725000,Nissan,Qashqai,2019,165000.0,Silver,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,7,120-200K
335000,Kia,Picanto,2008,100000.0,Black,Manual,Gas,Hatchback,Used,Nasr city,Cairo,18,60-120K
160000,Ford,Escort,1998,200000.0,Dark blue,Manual,Gas,Sedan,Used,Giza,Giza,28,120-200K
340000,Geely,Emgrand 7,2018,200000.0,Silver,Manual,Diesel,Sedan,Used,6 October,Giza,8,120-200K
250000,Opel,Corsa,2004,280000.0,Silver,Manual,Natural Gas,Hatchback,Used,Alexandria,Alexandria,22,200K+
220000,Daewoo,Nubira 2,2001,11.0,Green,Manual,Gas,Sedan,Used,6 October,Giza,25,0-20K
650000,Nissan,Sunny,2022,127000.0,Red,Automatic,Gas,Sedan,Used,Nasr city,Cairo,4,120-200K
790000,Mitsubishi,Lancer EX Shark,2017,66000.0,Other,Automatic,Gas,Sedan,Used,Pyramids Gardens,Giza,9,60-120K
160000,Jac,S1,2012,0.0,White,Manual,Diesel,SUV,Used,Kafr el-Dawwar,Beheira,14,0-20K
695000,Kia,Pegas,2020,85000.0,Petroleum,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,6,60-120K
980000,Toyota,Corolla,2021,190000.0,Bronze,Automatic,Gas,Sedan,Used,Cairo,Cairo,5,120-200K
965000,Citroën,C3,2023,43000.0,Silver,Automatic,Gas,Hatchback,Used,Sheikh Zayed City,Giza,3,20-60K
850000,Citroën,C4,2017,130000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,9,120-200K
1850000,Peugeot,3008,2022,8000.0,Gray,Automatic,Gas,SUV,Used,El Minya,El Minya,4,0-20K
2000000,Jetour,T2,2026,3000.0,Black,Automatic,Gas,SUV,Used,Ismailia,Ismailia,0,0-20K
190000,Fiat,Punto,2008,166000.0,Bronze,Manual,Gas,Hatchback,Used,6 October,Giza,18,120-200K
760000,Citroën,C4 Grand Picasso,2015,170000.0,Gray,Automatic,Gas,MiniVans,Used,Giza,Giza,11,120-200K
620000,Nissan,Sunny,2021,132000.0,Dark grey,Automatic,Gas,Sedan,Used,Obour City,Cairo,5,120-200K
130000,Suzuki,Swift,1995,140000.0,Dark green,Manual,Gas,Hatchback,Used,Cairo,Cairo,31,120-200K
375000,Hyundai,Matrix,2025,342000.0,Bronze,Automatic,Gas,Hatchback,Used,Giza,Giza,1,200K+
500000,Nissan,Sunny,2019,155000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,7,120-200K
1500000,Audi,A5,2010,65000.0,Gold,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,16,60-120K
160000,Suzuki,Maruti,2011,0.0,Red,Manual,Gas,Hatchback,Used,Giza,Giza,15,0-20K
399999,Audi,A6,2003,191000.0,Silver,Automatic,Gas,Sedan,Used,Obour City,Cairo,23,120-200K
850000,Kia,Carens,2014,285000.0,Silver,Automatic,Gas,MiniVans,Used,Tagamo3 - New Cairo,Cairo,12,200K+
680000,Kia,Rio,2018,163000.0,Red,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,8,120-200K
195000,Seat,Ibiza,1999,97000.0,Silver,Manual,Gas,Sedan,Used,Cairo,Cairo,27,60-120K
900000,Chery,Tiggo 7 pro,2022,87000.0,Gray,Automatic,Natural Gas,SUV,Used,Cairo,Cairo,4,60-120K
1350000,Kia,K3,2024,34000.0,White,Automatic,Diesel,Sedan,Used,El Haram,Giza,2,20-60K
350000,Speranza,Tiggo,2011,285000.0,Black,Manual,Gas,SUV,Used,Giza,Giza,15,200K+
1650000,Kia,Sportage,2022,95000.0,Silver,Automatic,Gas,SUV,Used,Alexandria,Alexandria,4,60-120K
720000,Opel,Astra,2019,0.0,Other,Automatic,Natural Gas,Sedan,Used,Kafr el-Sheikh,Kafr el-Sheikh,7,0-20K
600000,Nissan,Sentra,2018,315000.0,Gray,Automatic,Diesel,Sedan,Used,El Shorouk,Cairo,8,200K+
500000,Hyundai,I30,2008,199200.0,Dark red,Automatic,Gas,Hatchback,Used,Heliopolis,Cairo,18,120-200K
580000,Nissan,XTrail,2011,250000.0,Black,Automatic,Diesel,SUV,Used,Mokattam,Cairo,15,200K+
800000,Toyota,Corolla,2013,280000.0,Black,Automatic,Gas,Sedan,Used,Beni Suef,Beni Suef,13,200K+
775000,Renault,Duster,2020,84000.0,Silver,Automatic,Gas,SUV,Used,Sohag,Sohag,6,60-120K
200000,Chevrolet,Other,2007,300000.0,White,Manual,Diesel,Sedan,Used,Musturad,Qalyubia,19,200K+
145000,Hyundai,Elantra,1996,300000.0,Silver,Manual,Gas,Sedan,Used,El Haram,Giza,30,200K+
2200000,Mini,Country man,2024,26000.0,White,Automatic,Gas,Hatchback,Used,Heliopolis,Cairo,2,20-60K
205000,Hyundai,Accent,1999,320000.0,Dark green,Manual,Natural Gas,Sedan,Used,Kafr el-Sheikh,Kafr el-Sheikh,27,200K+
1450000,Skoda,Kodiaq,2019,200000.0,White,Automatic,Gas,SUV,Used,Zahraa Al Maadi,Cairo,7,120-200K
1700000,BMW,X5,2016,260000.0,Gray,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,10,200K+
600000,Renault,Sandero Step Way,2021,106000.0,Silver,Automatic,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,5,60-120K
300000,Skoda,Octavia,2000,234000.0,Silver,Manual,Diesel,Sedan,Used,10th of Ramadan,Cairo,26,200K+
285000,Chevrolet,Aveo,2007,233000.0,White,Manual,Natural Gas,Sedan,Used,Cairo,Cairo,19,200K+
800000,Nissan,Sunny,2025,42000.0,Bronze,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,1,20-60K
700000,Chery,Tiggo 3,2023,50000.0,Bronze,Automatic,Gas,SUV,Used,Nasr city,Cairo,3,20-60K
180000,Opel,Vectra,1995,232725.0,White,Manual,Gas,Sedan,Used,El Manial,Cairo,31,200K+
845000,Jeep,Renegade,2017,145000.0,Silver,Automatic,Gas,SUV,Used,Cairo,Cairo,9,120-200K
565000,Chevrolet,Cruze,2015,159000.0,Silver,Automatic,Gas,Sedan,Used,Nasr city,Cairo,11,120-200K
130000,Daewoo,Matiz,1999,0.0,Silver,Manual,Gas,Hatchback,Used,Cairo,Cairo,27,0-20K
260000,Speranza,A516,2010,133000.0,Dark grey,Manual,Diesel,Sedan,Used,Alexandria,Alexandria,16,120-200K
690000,Chery,Arrizo 5,2025,50000.0,Black,Automatic,Gas,Sedan,Used,El Haram,Giza,1,20-60K
1350000,Mini,Mini Cooper S,2019,146000.0,Bronze,Automatic,Gas,Hatchback,Used,Cairo,Cairo,7,120-200K
950000,Mercedes,E 230,2008,228000.0,Black,Automatic,Gas,Sedan,Used,El Shorouk,Cairo,18,200K+
330000,Chevrolet,Optra,2007,225000.0,White,Automatic,Gas,Sedan,Used,Mokattam,Cairo,19,200K+
210000,Mitsubishi,Lancer Crystala,2019,350000.0,Dark red,Manual,Gas,Hatchback,Used,Zagazig,Sharqia,7,200K+
455000,Jeep,Liberty,2003,350000.0,Dark grey,Automatic,Gas,SUV,Used,Farafra,El Wadi El Gedid,23,200K+
4050000,Mercedes,GLC 300,2021,46500.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,20-60K
1050000,GAC,Emkoo,2024,53000.0,Gray,Automatic,Gas,SUV,Used,Heliopolis,Cairo,2,20-60K
1300000,Peugeot,5008,2021,260000.0,Red,Automatic,Gas,MiniVans,Used,Alexandria,Alexandria,5,200K+
480000,Skoda,Octavia A4,2006,152000.0,Other,Manual,Gas,Sedan,Used,Suez ,Suez ,20,120-200K
920000,Jetour,X70,2022,85000.0,Black,Automatic,Gas,SUV,Used,Nasr city,Cairo,4,60-120K
240000,Kia,Saipa,1997,270000.0,Champagne,Automatic,Gas,Sedan,Used,Hurghada,Red Sea,29,200K+
900000,Haval,Jolion,2022,77000.0,White,Automatic,Gas,SUV,Used,Cairo,Cairo,4,60-120K
4150000,Porsche,Macan,2022,22000.0,Dark blue,Automatic,Diesel,SUV,Used,Tagamo3 - New Cairo,Cairo,4,20-60K
1270000,Mercedes,C 180,2013,185000.0,Gray,Automatic,Gas,Sedan,Used,Cairo,Cairo,13,120-200K
480000,Toyota,Camry,2008,0.0,Black,Automatic,Natural Gas,Sedan,Used,Tanta,Gharbia,18,0-20K
690000,Kia,Carens,2013,155000.0,Black,Automatic,Gas,MiniVans,Used,Dar Al Salam,Cairo,13,120-200K
425000,Skoda,Octavia A4,2004,310000.0,Other,Manual,Gas,Sedan,Used,Alexandria,Alexandria,22,200K+
930000,Subaru,Outback,2016,207000.0,Silver,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,10,200K+
1850000,Seat,Tarraco,2024,100000.0,Black,Automatic,Gas,SUV,Used,Cairo,Cairo,2,60-120K
790000,Kia,K3,2014,0.0,White,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,12,0-20K
480000,Nissan,Other,2019,147006.0,White,Manual,Diesel,Sedan,Used,Giza,Giza,7,120-200K
2350000,Skoda,Kodiaq,2024,23000.0,White,Automatic,Gas,SUV,Used,10th of Ramadan,Cairo,2,20-60K
400000,Mazda,3,2008,0.0,Dark red,Automatic,Gas,Sedan,Used,Cairo,Cairo,18,0-20K
850000,Toyota,Corolla,2010,108000.0,Black,Automatic,Diesel,Sedan,Used,Aswan,Aswan,16,60-120K
275000,Mitsubishi,Lancer,1999,0.0,Dark blue,Automatic,Diesel,Sedan,Used,Tagamo3 - New Cairo,Cairo,27,0-20K
350000,Renault,Logan,2017,270000.0,Red,Manual,Gas,Sedan,Used,Nasr city,Cairo,9,200K+
65000,Fiat,128,1987,150000.0,White,Manual,Gas,Sedan,Used,Faisal,Giza,39,120-200K
600000,Skoda,Fantasia,2010,0.0,Bronze,Automatic,Gas,Sedan,Used,Tanta,Gharbia,16,0-20K
98000,Lada,Samara,1989,0.0,Beige,Manual,Gas,Hatchback,Used,Marsa Matrouh,Marsa Matrouh,37,0-20K
1200000,Hyundai,Tucson,2019,260000.0,Silver,Automatic,Diesel,SUV,Used,6 October,Giza,7,200K+
295000,Lada,Granta,2020,162000.0,Blue,Manual,Natural Gas,Sedan,Used,Mansoura,Dakahlia,6,120-200K
720000,Kia,Cerato,2016,220000.0,Dark red,Automatic,Gas,Sedan,Used,6 October,Giza,10,200K+
520000,Hyundai,Grand i10,2017,370000.0,Silver,Automatic,Diesel,Hatchback,Used,Cairo,Cairo,9,200K+
350000,Skoda,Octavia,1998,0.0,Silver,Manual,Gas,Sedan,Used,6 October,Giza,28,0-20K
700000,Geely,GX3 Pro,2024,65000.0,White,Automatic,Gas,SUV,Used,6 October,Giza,2,60-120K
425000,Peugeot,301,2014,196000.0,Black,Automatic,Diesel,Sedan,Used,6 October,Giza,12,120-200K
570000,Kia,Pegas,2020,225000.0,Black,Automatic,Gas,Sedan,Used,Hadayek October,Giza,6,200K+
347300,Chery,Envy,2017,419000.0,Champagne,Manual,Gas,Sedan,Used,Ain Shams,Cairo,9,200K+
580000,Volkswagen,Jetta,2009,235000.0,Black,Automatic,Gas,Sedan,Used,Damietta,Damietta,17,200K+
185000,Suzuki,Alto,2009,155.0,Silver,Manual,Diesel,Hatchback,Used,Giza,Giza,17,0-20K
335000,Renault,Sandero,2012,116000.0,Petroleum,Manual,Gas,Hatchback,Used,Alexandria,Alexandria,14,60-120K
1550000,BMW,320i,2018,230000.0,Dark blue,Automatic,Gas,Sedan,Used,Nasr city,Cairo,8,200K+
230000,Mitsubishi,Lancer Crystala,1998,350000.0,Other,Manual,Gas,Sedan,Used,Nozha,Alexandria,28,200K+
1450000,Volvo,XC 40,2020,188000.0,Champagne,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,6,120-200K
1250000,Toyota,Corolla,2021,120000.0,Silver,Automatic,Gas,Sedan,Used,Marsa Matrouh,Marsa Matrouh,5,60-120K
1620000,Peugeot,3008,2023,72000.0,Silver,Automatic,Gas,SUV,Used,6 October,Giza,3,60-120K
435000,Mitsubishi,Lancer,2008,242000.0,Red,Automatic,Gas,Sedan,Used,El Marg,Cairo,18,200K+
1150000,Chery,Tiggo 8,2026,43000.0,Blue,Automatic,Gas,SUV,Used,Cairo,Cairo,0,20-60K
1935000,Mercedes,EQA 260,2024,18000.0,Black,Automatic,Electric,Hatchback,Used,Nasr city,Cairo,2,0-20K
650000,Chery,Tiggo 3,2022,95000.0,Black,Automatic,Gas,SUV,Used,Alexandria,Alexandria,4,60-120K
400000,Nissan,Sunny,2011,225000.0,Black,Automatic,Natural Gas,Sedan,Used,10th of Ramadan,Cairo,15,200K+
200000,Renault,Megane,1999,268000.0,Blue,Manual,Gas,Sedan,Used,Bahtim,Qalyubia,27,200K+
450000,Chevrolet,Optra,2019,230000.0,Blue,Automatic,Natural Gas,Sedan,Used,Dar Al Salam,Cairo,7,200K+
330000,Chevrolet,Aveo,2013,200000.0,Black,Manual,Gas,Sedan,Used,Hurghada,Red Sea,13,120-200K
2750000,Mercedes,E 180,2017,50000.0,Gray,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,9,20-60K
350000,Hyundai,I10,2008,230000.0,Silver,Manual,Gas,Hatchback,Used,Mokattam,Cairo,18,200K+
875000,Hyundai,Creta,2021,155000.0,White,Automatic,Gas,SUV,Used,6 October,Giza,5,120-200K
110000,Fiat,128,2007,0.0,White,Manual,Gas,Sedan,Used,Hurghada,Red Sea,19,0-20K
600000,Daihatsu,Terios,2011,186000.0,Black,Automatic,Gas,SUV,Used,Mansoura,Dakahlia,15,120-200K
220000,Hyundai,Accent,2001,348100.0,Silver,Manual,Gas,Sedan,Used,El Rehab,Cairo,25,200K+
630000,Daihatsu,Terios,2013,70000.0,Mocha,Automatic,Gas,SUV,Used,Tanta,Gharbia,13,60-120K
320000,Volvo,S40,2000,99999.0,Red,Automatic,Gas,Sedan,Used,Cairo,Cairo,26,60-120K
325000,Renault,Logan,2015,176000.0,Red,Manual,Gas,Sedan,Used,Alexandria,Alexandria,11,120-200K
1070000,Kia,Sportage,2016,130000.0,White,Automatic,Gas,SUV,Used,Cairo,Cairo,10,120-200K
270000,Seat,Ibiza,2002,300000.0,Silver,Automatic,Diesel,Sedan,Used,10th of Ramadan,Cairo,24,200K+
1200000,Opel,Grandland,2020,0.0,Dark green,Automatic,Gas,SUV,Used,Alexandria,Alexandria,6,0-20K
220000,Speranza,A620,2007,172999.0,Blue,Automatic,Gas,Sedan,Used,6 October,Giza,19,120-200K
930000,Kia,Soul,2018,194000.0,White,Automatic,Gas,Hatchback,Used,Damanhur,Beheira,8,120-200K
730000,Toyota,Corolla,2014,160000.0,White,Automatic,Gas,Sedan,Used,Zagazig,Sharqia,12,120-200K
1150000,Chevrolet,Bolt,2020,73000.0,White,Automatic,Electric,Hatchback,Used,Mansoura,Dakahlia,6,60-120K
720000,BMW,320,2009,295000.0,Cyan,Automatic,Gas,Sedan,Used,6 October,Giza,17,200K+
1300000,Jeep,Renegade,2021,56000.0,Red,Automatic,Diesel,SUV,Used,Cairo,Cairo,5,20-60K
600000,Volkswagen,Turan,2005,0.0,Blue,Manual,Natural Gas,MiniVans,Used,10th of Ramadan,Cairo,21,0-20K
340000,Lada,Granta,2019,106000.0,Dark red,Manual,Gas,Sedan,Used,Damietta,Damietta,7,60-120K
2100000,BMW,X2,2024,8900.0,Gray,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
2020000,Mercedes,C 200,2023,16000.0,Gray,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,3,0-20K
495000,Byd,F3,2021,216092.0,Dark blue,Manual,Gas,Sedan,Used,Ramses,Giza,5,200K+
800000,Fiat,Tipo,2021,0.0,Gray,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,5,0-20K
210000,Daewoo,Lanos,1999,182800.0,Dark blue,Manual,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,27,120-200K
280000,Byd,F3,2015,0.0,White,Manual,Natural Gas,Sedan,Used,Cairo,Cairo,11,0-20K
2950000,Mercedes,E 200,2020,85000.0,White,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,6,60-120K
350000,Brilliance,Galena,2007,230999.0,Black,Automatic,Diesel,Sedan,Used,Giza,Giza,19,200K+
430000,Lada,Granta,2021,95000.0,Mocha,Automatic,Gas,Sedan,Used,Hurghada,Red Sea,5,60-120K
470000,Honda,City,2008,100500.0,Silver,Manual,Diesel,Sedan,Used,Loran,Alexandria,18,60-120K
550000,Renault,Duster,2015,140000.0,Brown,Manual,Gas,SUV,Used,El Haram,Giza,11,120-200K
1690000,BMW,X1,2021,90000.0,White,Automatic,Gas,SUV,Used,Cairo,Cairo,5,60-120K
3100000,BMW,X4,2021,91000.0,Silver,Automatic,Gas,SUV,Used,Maadi,Cairo,5,60-120K
300000,Daihatsu,Gran max,2012,250000.0,White,Manual,Natural Gas,MiniVans,Used,Alexandria,Alexandria,14,200K+
200000,Suzuki,Alto,2009,185000.0,Black,Manual,Gas,Hatchback,Used,Alexandria,Alexandria,17,120-200K
900000,Chery,Tiggo 7,2023,109000.0,Brown,Automatic,Gas,SUV,Used,Nasr city,Cairo,3,60-120K
185000,Kia,Sephia,2000,160000.0,Green,Manual,Gas,Sedan,Used,Helwan,Cairo,26,120-200K
410000,Chevrolet,Cruze,2010,198000.0,Black,Automatic,Natural Gas,Sedan,Used,Cairo,Cairo,16,120-200K
530000,Opel,Astra,2014,259000.0,Dark grey,Automatic,Gas,Sedan,Used,El Haram,Giza,12,200K+
270000,Mitsubishi,Lancer Crystala,1999,0.0,Gray,Manual,Diesel,Sedan,Used,Bilbeis,Sharqia,27,0-20K
1925000,BMW,320,2020,103000.0,Black,Automatic,Diesel,Sedan,Used,Dokki,Giza,6,60-120K
425000,Other,Other,2009,220000.0,Cyan,Automatic,Gas,Sedan,Used,Cairo,Cairo,17,200K+
5150000,Mercedes,E 200,2025,2000.0,Black,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,1,0-20K
240000,Honda,Civic,1993,220.0,Dark blue,Manual,Gas,Sedan,Used,Cairo,Cairo,33,0-20K
690000,Renault,Captur,2019,100000.0,White,Automatic,Gas,Hatchback,Used,Alexandria,Alexandria,7,60-120K
